Approach,Initial,Goal,Time to Order Landmarks,Time to Generate Plan,Path Length,Path
R-Closest Centroid Approach,"['(empty-ferry)', '(at c0 l2)', '(at c1 l3)', '(at c2 l8)', '(at c3 l7)', '(at c4 l5)', '(at c5 l2)', '(at c6 l3)', '(at-ferry l4)']","['(at c0 l0)', '(at c1 l8)']",0.00045800209045410156,1.4801318645477295,11,"[<Op (sail l4 l5)>, <Op (board c4 l5)>, <Op (sail l5 l2)>, <Op (debark c4 l2)>, <Op (board c0 l2)>, <Op (sail l2 l0)>, <Op (debark c0 l0)>, <Op (sail l0 l3)>, <Op (board c1 l3)>, <Op (sail l3 l8)>, <Op (debark c1 l8)>]"
R-Farthest Centroid Approach,"['(empty-ferry)', '(at c0 l2)', '(at c1 l3)', '(at c2 l8)', '(at c3 l7)', '(at c4 l5)', '(at c5 l2)', '(at c6 l3)', '(at-ferry l4)']","['(at c0 l0)', '(at c1 l8)']",0.00018215179443359375,1.4629669189453125,11,"[<Op (sail l4 l5)>, <Op (board c4 l5)>, <Op (sail l5 l2)>, <Op (debark c4 l2)>, <Op (board c0 l2)>, <Op (sail l2 l0)>, <Op (debark c0 l0)>, <Op (sail l0 l3)>, <Op (board c1 l3)>, <Op (sail l3 l8)>, <Op (debark c1 l8)>]"
R-All but Real Centroid Approach,"['(empty-ferry)', '(at c0 l2)', '(at c1 l3)', '(at c2 l8)', '(at c3 l7)', '(at c4 l5)', '(at c5 l2)', '(at c6 l3)', '(at-ferry l4)']","['(at c0 l0)', '(at c1 l8)']",0.0004627704620361328,0.11249303817749023,8,"[<Op (sail l4 l3)>, <Op (board c1 l3)>, <Op (sail l3 l8)>, <Op (debark c1 l8)>, <Op (sail l8 l2)>, <Op (board c0 l2)>, <Op (sail l2 l0)>, <Op (debark c0 l0)>]"
Minimum Covering State Approach,"['(empty-ferry)', '(at c0 l2)', '(at c1 l3)', '(at c2 l8)', '(at c3 l7)', '(at c4 l5)', '(at c5 l2)', '(at c6 l3)', '(at-ferry l4)']","['(at c0 l0)', '(at c1 l8)']",0.0003917217254638672,0.3116621971130371,8,"[<Op (sail l4 l2)>, <Op (board c0 l2)>, <Op (sail l2 l0)>, <Op (debark c0 l0)>, <Op (sail l0 l3)>, <Op (board c1 l3)>, <Op (sail l3 l8)>, <Op (debark c1 l8)>]"
Closest Minimum Covering State Approach,"['(empty-ferry)', '(at c0 l2)', '(at c1 l3)', '(at c2 l8)', '(at c3 l7)', '(at c4 l5)', '(at c5 l2)', '(at c6 l3)', '(at-ferry l4)']","['(at c0 l0)', '(at c1 l8)']",0.0003960132598876953,1.061547040939331,10,"[<Op (sail l4 l2)>, <Op (board c5 l2)>, <Op (debark c5 l2)>, <Op (board c0 l2)>, <Op (sail l2 l0)>, <Op (debark c0 l0)>, <Op (sail l0 l3)>, <Op (board c1 l3)>, <Op (sail l3 l8)>, <Op (debark c1 l8)>]"
Farthest Minimum Covering State Approach,"['(empty-ferry)', '(at c0 l2)', '(at c1 l3)', '(at c2 l8)', '(at c3 l7)', '(at c4 l5)', '(at c5 l2)', '(at c6 l3)', '(at-ferry l4)']","['(at c0 l0)', '(at c1 l8)']",0.00035309791564941406,0.3047049045562744,8,"[<Op (sail l4 l2)>, <Op (board c0 l2)>, <Op (sail l2 l0)>, <Op (debark c0 l0)>, <Op (sail l0 l3)>, <Op (board c1 l3)>, <Op (sail l3 l8)>, <Op (debark c1 l8)>]"
All but Real Minimum Coverinst State Approach,"['(empty-ferry)', '(at c0 l2)', '(at c1 l3)', '(at c2 l8)', '(at c3 l7)', '(at c4 l5)', '(at c5 l2)', '(at c6 l3)', '(at-ferry l4)']","['(at c0 l0)', '(at c1 l8)']",0.0002808570861816406,0.3137531280517578,8,"[<Op (sail l4 l2)>, <Op (board c0 l2)>, <Op (sail l2 l0)>, <Op (debark c0 l0)>, <Op (sail l0 l3)>, <Op (board c1 l3)>, <Op (sail l3 l8)>, <Op (debark c1 l8)>]"
R-Minimum Covering State Approach,"['(empty-ferry)', '(at c0 l2)', '(at c1 l3)', '(at c2 l8)', '(at c3 l7)', '(at c4 l5)', '(at c5 l2)', '(at c6 l3)', '(at-ferry l4)']","['(at c0 l0)', '(at c1 l8)']",0.00040078163146972656,0.09184813499450684,8,"[<Op (sail l4 l2)>, <Op (board c0 l2)>, <Op (sail l2 l0)>, <Op (debark c0 l0)>, <Op (sail l0 l3)>, <Op (board c1 l3)>, <Op (sail l3 l8)>, <Op (debark c1 l8)>]"
R-Closest Minimum Covering State Approach,"['(empty-ferry)', '(at c0 l2)', '(at c1 l3)', '(at c2 l8)', '(at c3 l7)', '(at c4 l5)', '(at c5 l2)', '(at c6 l3)', '(at-ferry l4)']","['(at c0 l0)', '(at c1 l8)']",0.00016307830810546875,1.068411111831665,10,"[<Op (sail l4 l2)>, <Op (board c5 l2)>, <Op (debark c5 l2)>, <Op (board c0 l2)>, <Op (sail l2 l0)>, <Op (debark c0 l0)>, <Op (sail l0 l3)>, <Op (board c1 l3)>, <Op (sail l3 l8)>, <Op (debark c1 l8)>]"
R-Farthest Minimum Covering State Approach,"['(empty-ferry)', '(at c0 l2)', '(at c1 l3)', '(at c2 l8)', '(at c3 l7)', '(at c4 l5)', '(at c5 l2)', '(at c6 l3)', '(at-ferry l4)']","['(at c0 l0)', '(at c1 l8)']",0.0004558563232421875,1.4653780460357666,11,"[<Op (sail l4 l7)>, <Op (board c3 l7)>, <Op (sail l7 l2)>, <Op (debark c3 l2)>, <Op (board c0 l2)>, <Op (sail l2 l0)>, <Op (debark c0 l0)>, <Op (sail l0 l3)>, <Op (board c1 l3)>, <Op (sail l3 l8)>, <Op (debark c1 l8)>]"
R-All but Real Minimum Coverinst State Approach,"['(empty-ferry)', '(at c0 l2)', '(at c1 l3)', '(at c2 l8)', '(at c3 l7)', '(at c4 l5)', '(at c5 l2)', '(at c6 l3)', '(at-ferry l4)']","['(at c0 l0)', '(at c1 l8)']",0.0003998279571533203,0.06601309776306152,8,"[<Op (sail l4 l2)>, <Op (board c0 l2)>, <Op (sail l2 l0)>, <Op (debark c0 l0)>, <Op (sail l0 l3)>, <Op (board c1 l3)>, <Op (sail l3 l8)>, <Op (debark c1 l8)>]"
